id,sensor_id,start_time,end_time,in_count,out_count,sensor_type,ip_address,device_type,serial_number,sensor_group,tmestamp
206039,SE Entrance,7/2/2019 18:00,7/2/2019 18:15,2,9,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 18:15
206036,SE Exit,7/2/2019 18:12,7/2/2019 18:13,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 18:13
206040,SE Exit,7/2/2019 18:15,7/2/2019 18:16,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 18:16
206044,North Entrance,7/2/2019 18:15,7/2/2019 18:30,8,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/2/2019 18:30
206045,SE Entrance,7/2/2019 18:15,7/2/2019 18:30,4,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 18:30
206046,SW Exit,7/2/2019 18:15,7/2/2019 18:30,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/2/2019 18:30
206047,North Exit,7/2/2019 18:15,7/2/2019 18:30,0,5,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/2/2019 18:30
206041,SE Exit,7/2/2019 18:17,7/2/2019 18:18,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 18:18
206042,SE Exit,7/2/2019 18:18,7/2/2019 18:19,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 18:19
206043,SE Exit,7/2/2019 18:26,7/2/2019 18:27,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 18:27
206048,SE Entrance,7/2/2019 18:30,7/2/2019 18:45,2,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 18:45
206049,North Exit,7/2/2019 18:30,7/2/2019 18:45,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/2/2019 18:45
206050,North Entrance,7/2/2019 18:30,7/2/2019 18:45,1,5,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/2/2019 18:45
206052,North Exit,7/2/2019 18:45,7/2/2019 19:00,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/2/2019 19:00
206053,SE Entrance,7/2/2019 18:45,7/2/2019 19:00,0,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 19:00
206054,North Entrance,7/2/2019 18:45,7/2/2019 19:00,3,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/2/2019 19:00
206055,SW Exit,7/2/2019 18:45,7/2/2019 19:00,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/2/2019 19:00
206051,SE Exit,7/2/2019 18:52,7/2/2019 18:53,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 18:53
206059,North Exit,7/2/2019 19:00,7/2/2019 19:15,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/2/2019 19:15
206060,SE Entrance,7/2/2019 19:00,7/2/2019 19:15,6,4,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 19:15
206061,North Entrance,7/2/2019 19:00,7/2/2019 19:15,1,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/2/2019 19:15
206056,SE Exit,7/2/2019 19:04,7/2/2019 19:05,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 19:05
206057,SE Exit,7/2/2019 19:06,7/2/2019 19:07,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 19:07
206058,SE Exit,7/2/2019 19:11,7/2/2019 19:12,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 19:12
206062,SW Exit,7/2/2019 19:15,7/2/2019 19:30,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/2/2019 19:30
206063,North Entrance,7/2/2019 19:15,7/2/2019 19:30,4,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/2/2019 19:30
206064,North Exit,7/2/2019 19:15,7/2/2019 19:30,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/2/2019 19:30
206066,SW Exit,7/2/2019 19:30,7/2/2019 19:45,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/2/2019 19:45
206067,SE Entrance,7/2/2019 19:30,7/2/2019 19:45,3,3,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 19:45
206068,North Exit,7/2/2019 19:30,7/2/2019 19:45,0,6,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/2/2019 19:45
206069,North Entrance,7/2/2019 19:30,7/2/2019 19:45,2,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/2/2019 19:45
206065,SE Exit,7/2/2019 19:36,7/2/2019 19:37,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 19:37
206074,North Exit,7/2/2019 19:45,7/2/2019 20:00,0,5,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/2/2019 20:00
206075,SE Entrance,7/2/2019 19:45,7/2/2019 20:00,1,6,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 20:00
206076,North Entrance,7/2/2019 19:45,7/2/2019 20:00,0,4,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/2/2019 20:00
206070,SE Exit,7/2/2019 19:46,7/2/2019 19:47,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 19:47
206071,SE Exit,7/2/2019 19:48,7/2/2019 19:49,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 19:49
206072,SE Exit,7/2/2019 19:53,7/2/2019 19:54,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 19:54
206073,SE Exit,7/2/2019 19:56,7/2/2019 19:57,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 19:57
206079,North Entrance,7/2/2019 20:00,7/2/2019 20:15,1,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/2/2019 20:15
206080,SE Entrance,7/2/2019 20:00,7/2/2019 20:15,0,4,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 20:15
206077,SE Exit,7/2/2019 20:01,7/2/2019 20:02,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 20:02
206078,SE Exit,7/2/2019 20:04,7/2/2019 20:05,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/2/2019 20:05
206081,SE Entrance,7/2/2019 20:15,7/2/2019 20:30,0,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 20:30
206082,SE Entrance,7/2/2019 20:45,7/2/2019 21:00,2,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 21:00
206083,SE Entrance,7/2/2019 21:30,7/2/2019 21:45,0,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 21:45
206084,SE Entrance,7/2/2019 21:45,7/2/2019 22:00,4,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 22:00
206085,North Entrance,7/2/2019 21:45,7/2/2019 22:00,0,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/2/2019 22:00
206086,SE Entrance,7/2/2019 22:00,7/2/2019 22:15,0,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 22:15
206087,SE Entrance,7/2/2019 22:30,7/2/2019 22:45,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 22:45
206088,SE Entrance,7/2/2019 23:30,7/2/2019 23:45,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/2/2019 23:45
206089,North Entrance,7/3/2019 0:00,7/3/2019 0:15,1,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 0:15
206090,SE Entrance,7/3/2019 0:00,7/3/2019 0:15,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 0:15
206091,SE Exit,7/3/2019 0:30,7/3/2019 0:31,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 0:31
206092,North Entrance,7/3/2019 0:45,7/3/2019 1:00,1,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 1:00
206093,SE Entrance,7/3/2019 1:30,7/3/2019 1:45,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 1:45
206094,North Entrance,7/3/2019 2:00,7/3/2019 2:15,1,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 2:15
206095,North Entrance,7/3/2019 2:30,7/3/2019 2:45,2,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 2:45
206096,North Exit,7/3/2019 2:30,7/3/2019 2:45,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 2:45
206097,North Entrance,7/3/2019 3:30,7/3/2019 3:45,2,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 3:45
206098,SE Entrance,7/3/2019 4:30,7/3/2019 4:45,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 4:45
206099,SE Entrance,7/3/2019 5:45,7/3/2019 6:00,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 6:00
206100,North Entrance,7/3/2019 6:00,7/3/2019 6:15,2,3,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 6:15
206101,SE Entrance,7/3/2019 6:00,7/3/2019 6:15,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 6:15
206102,North Exit,7/3/2019 6:30,7/3/2019 6:45,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 6:45
206103,North Entrance,7/3/2019 6:30,7/3/2019 6:45,1,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 6:45
206104,SE Entrance,7/3/2019 6:30,7/3/2019 6:45,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 6:45
206105,SE Entrance,7/3/2019 6:45,7/3/2019 7:00,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 7:00
206106,North Entrance,7/3/2019 6:45,7/3/2019 7:00,1,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 7:00
206107,SE Entrance,7/3/2019 7:00,7/3/2019 7:15,4,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 7:15
206108,North Entrance,7/3/2019 7:00,7/3/2019 7:15,1,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 7:15
206109,North Entrance,7/3/2019 7:15,7/3/2019 7:30,2,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 7:30
206110,SE Entrance,7/3/2019 7:15,7/3/2019 7:30,3,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 7:30
206111,North Exit,7/3/2019 7:30,7/3/2019 7:45,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 7:45
206112,Coffee Shop,7/3/2019 7:30,7/3/2019 7:45,5,5,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 7:45
206113,SE Entrance,7/3/2019 7:30,7/3/2019 7:45,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 7:45
206114,North Entrance,7/3/2019 7:30,7/3/2019 7:45,5,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 7:45
206115,SW Exit,7/3/2019 7:45,7/3/2019 8:00,1,0,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/3/2019 8:00
206116,Coffee Shop,7/3/2019 7:45,7/3/2019 8:00,3,5,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 8:00
206117,SE Entrance,7/3/2019 7:45,7/3/2019 8:00,8,3,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 8:00
206118,North Entrance,7/3/2019 7:45,7/3/2019 8:00,3,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 8:00
206119,North Exit,7/3/2019 7:45,7/3/2019 8:00,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 8:00
206120,SE Entrance,7/3/2019 8:00,7/3/2019 8:15,4,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 8:15
206121,Coffee Shop,7/3/2019 8:00,7/3/2019 8:15,8,1,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 8:15
206122,North Exit,7/3/2019 8:00,7/3/2019 8:15,0,5,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 8:15
206123,North Entrance,7/3/2019 8:00,7/3/2019 8:15,2,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 8:15
206125,North Exit,7/3/2019 8:15,7/3/2019 8:30,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 8:30
206126,Coffee Shop,7/3/2019 8:15,7/3/2019 8:30,8,13,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 8:30
206127,SE Entrance,7/3/2019 8:15,7/3/2019 8:30,8,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 8:30
206128,North Entrance,7/3/2019 8:15,7/3/2019 8:30,4,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 8:30
206124,SE Exit,7/3/2019 8:25,7/3/2019 8:26,0,2,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 8:26
206131,North Entrance,7/3/2019 8:30,7/3/2019 8:45,5,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 8:45
206132,Coffee Shop,7/3/2019 8:30,7/3/2019 8:45,7,4,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 8:45
206133,SE Entrance,7/3/2019 8:30,7/3/2019 8:45,6,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 8:45
206134,North Exit,7/3/2019 8:30,7/3/2019 8:45,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 8:45
206129,SE Exit,7/3/2019 8:37,7/3/2019 8:38,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 8:38
206130,SE Exit,7/3/2019 8:41,7/3/2019 8:42,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 8:42
206135,North Exit,7/3/2019 8:45,7/3/2019 9:00,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 9:00
206136,Coffee Shop,7/3/2019 8:45,7/3/2019 9:00,8,2,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 9:00
206137,North Entrance,7/3/2019 8:45,7/3/2019 9:00,1,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 9:00
206138,SE Entrance,7/3/2019 8:45,7/3/2019 9:00,4,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 9:00
206140,SE Entrance,7/3/2019 9:00,7/3/2019 9:15,5,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 9:15
206141,Coffee Shop,7/3/2019 9:00,7/3/2019 9:15,7,1,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 9:15
206142,North Entrance,7/3/2019 9:00,7/3/2019 9:15,9,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 9:15
206139,SE Exit,7/3/2019 9:02,7/3/2019 9:03,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 9:03
206144,Coffee Shop,7/3/2019 9:15,7/3/2019 9:30,6,2,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 9:30
206145,North Exit,7/3/2019 9:15,7/3/2019 9:30,0,5,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 9:30
206146,SE Entrance,7/3/2019 9:15,7/3/2019 9:30,3,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 9:30
206147,North Entrance,7/3/2019 9:15,7/3/2019 9:30,14,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 9:30
206143,SE Exit,7/3/2019 9:25,7/3/2019 9:26,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 9:26
206149,North Exit,7/3/2019 9:30,7/3/2019 9:45,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 9:45
206150,Coffee Shop,7/3/2019 9:30,7/3/2019 9:45,4,7,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 9:45
206151,North Entrance,7/3/2019 9:30,7/3/2019 9:45,12,4,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 9:45
206152,SE Entrance,7/3/2019 9:30,7/3/2019 9:45,5,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 9:45
206148,SE Exit,7/3/2019 9:36,7/3/2019 9:37,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 9:37
206154,SW Exit,7/3/2019 9:45,7/3/2019 10:00,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/3/2019 10:00
206155,North Exit,7/3/2019 9:45,7/3/2019 10:00,0,8,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 10:00
206156,North Entrance,7/3/2019 9:45,7/3/2019 10:00,15,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 10:00
206157,Coffee Shop,7/3/2019 9:45,7/3/2019 10:00,7,4,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 10:00
206158,SE Entrance,7/3/2019 9:45,7/3/2019 10:00,8,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 10:00
206153,SE Exit,7/3/2019 9:46,7/3/2019 9:47,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 9:47
206161,North Entrance,7/3/2019 10:00,7/3/2019 10:15,5,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 10:15
206162,North Exit,7/3/2019 10:00,7/3/2019 10:15,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 10:15
206163,SW Exit,7/3/2019 10:00,7/3/2019 10:15,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/3/2019 10:15
206164,SE Entrance,7/3/2019 10:00,7/3/2019 10:15,5,3,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 10:15
206165,Coffee Shop,7/3/2019 10:00,7/3/2019 10:15,3,0,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 10:15
206159,SE Exit,7/3/2019 10:04,7/3/2019 10:05,0,3,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 10:05
206160,SE Exit,7/3/2019 10:06,7/3/2019 10:07,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 10:07
206166,North Entrance,7/3/2019 10:15,7/3/2019 10:30,7,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 10:30
206167,SE Entrance,7/3/2019 10:15,7/3/2019 10:30,3,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 10:30
206168,North Exit,7/3/2019 10:15,7/3/2019 10:30,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 10:30
206169,Coffee Shop,7/3/2019 10:15,7/3/2019 10:30,4,5,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 10:30
206171,SE Entrance,7/3/2019 10:30,7/3/2019 10:45,0,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 10:45
206172,North Exit,7/3/2019 10:30,7/3/2019 10:45,0,4,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 10:45
206173,North Entrance,7/3/2019 10:30,7/3/2019 10:45,7,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 10:45
206174,Coffee Shop,7/3/2019 10:30,7/3/2019 10:45,7,4,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 10:45
206170,SE Exit,7/3/2019 10:39,7/3/2019 10:40,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 10:40
206176,North Exit,7/3/2019 10:45,7/3/2019 11:00,0,14,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 11:00
206177,Coffee Shop,7/3/2019 10:45,7/3/2019 11:00,9,8,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 11:00
206178,SE Entrance,7/3/2019 10:45,7/3/2019 11:00,11,4,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 11:00
206179,North Entrance,7/3/2019 10:45,7/3/2019 11:00,11,4,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 11:00
206175,SE Exit,7/3/2019 10:50,7/3/2019 10:51,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 10:51
206181,Coffee Shop,7/3/2019 11:00,7/3/2019 11:15,4,6,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 11:15
206182,SE Entrance,7/3/2019 11:00,7/3/2019 11:15,5,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 11:15
206183,North Entrance,7/3/2019 11:00,7/3/2019 11:15,9,4,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 11:15
206184,North Exit,7/3/2019 11:00,7/3/2019 11:15,0,4,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 11:15
206180,SE Exit,7/3/2019 11:11,7/3/2019 11:12,0,2,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/3/2019 11:12
206186,SE Entrance,7/3/2019 11:15,7/3/2019 11:30,4,7,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/3/2019 11:30
206187,North Entrance,7/3/2019 11:15,7/3/2019 11:30,18,8,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/3/2019 11:30
206188,Coffee Shop,7/3/2019 11:15,7/3/2019 11:30,4,7,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/3/2019 11:30
206189,North Exit,7/3/2019 11:15,7/3/2019 11:30,0,9,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/3/2019 11:30
